trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
83,17:23:00,17:23:00,38174,2,0,0,3.5881
83,17:35:00,17:35:00,63,3,0,0,6.6962
84,17:20:00,17:20:00,40570,1,0,0,0.0000
84,17:33:00,17:33:00,38174,2,0,0,3.5881
84,17:45:00,17:45:00,63,3,0,0,6.6962
85,17:30:00,17:30:00,40570,1,0,0,0.0000
85,17:43:00,17:43:00,38174,2,0,0,3.5881
85,17:55:00,17:55:00,63,3,0,0,6.6962
86,17:50:00,17:50:00,40570,1,0,0,0.0000
86,18:03:00,18:03:00,38174,2,0,0,3.5881
86,18:15:00,18:15:00,63,3,0,0,6.6962
87,18:10:00,18:10:00,40570,1,0,0,0.0000
87,18:23:00,18:23:00,38174,2,0,0,3.5881
87,18:35:00,18:35:00,63,3,0,0,6.6962
88,16:53:00,16:53:00,38174,1,0,0,0.0000
88,17:06:00,17:06:00,40570,2,0,0,3.5881
89,17:05:00,17:05:00,38174,1,0,0,0.0000
89,17:18:00,17:18:00,40570,2,0,0,3.5881
90,17:17:00,17:17:00,38174,1,0,0,0.0000
90,17:30:00,17:30:00,40570,2,0,0,3.5881
91,17:34:00,17:34:00,38174,1,0,0,0.0000
91,17:47:00,17:47:00,40570,2,0,0,3.5881
92,17:45:00,17:45:00,38174,1,0,0,0.0000
92,17:58:00,17:58:00,40570,2,0,0,3.5881
93,17:55:00,17:55:00,38174,1,0,0,0.0000
93,18:08:00,18:08:00,40570,2,0,0,3.5881
94,18:05:00,18:05:00,38174,1,0,0,0.0000
94,18:18:00,18:18:00,40570,2,0,0,3.5881
95,18:17:00,18:17:00,38174,1,0,0,0.0000
95,18:30:00,18:30:00,40570,2,0,0,3.5881
96,18:31:00,18:31:00,38174,1,0,0,0.0000
96,18:44:00,18:44:00,40570,2,0,0,3.5881
97,18:42:00,18:42:00,38174,1,0,0,0.0000
97,18:55:00,18:55:00,40570,2,0,0,3.5881
98,18:53:00,18:53:00,38174,1,0,0,0.0000
98,19:06:00,19:06:00,40570,2,0,0,3.5881
99,19:03:00,19:03:00,38174,1,0,0,0.0000
99,19:16:00,19:16:00,40570,2,0,0,3.5881
100,19:12:00,19:12:00,38174,1,0,0,0.0000
100,19:25:00,19:25:00,40570,2,0,0,3.5881
101,19:23:00,19:23:00,38174,1,0,0,0.0000
101,19:36:00,19:36:00,40570,2,0,0,3.5881
102,19:33:00,19:33:00,38174,1,0,0,0.0000
102,19:46:00,19:46:00,40570,2,0,0,3.5881
103,19:44:00,19:44:00,38174,1,0,0,0.0000
103,19:57:00,19:57:00,40570,2,0,0,3.5881
104,19:56:00,19:56:00,38174,1,0,0,0.0000
104,20:09:00,20:09:00,40570,2,0,0,3.5881
105,20:18:00,20:18:00,38174,1,0,0,0.0000
105,20:31:00,20:31:00,40570,2,0,0,3.5881
106,20:45:00,20:45:00,38174,1,0,0,0.0000
106,20:58:00,20:58:00,40570,2,0,0,3.5881
107,21:10:00,21:10:00,38174,1,0,0,0.0000
107,21:23:00,21:23:00,40570,2,0,0,3.5881
108,10:41:00,10:41:00,38174,1,0,0,0.0000
108,10:54:00,10:54:00,40570,2,0,0,3.5881
109,11:01:00,11:01:00,38174,1,0,0,0.0000
109,11:14:00,11:14:00,40570,2,0,0,3.5881
110,11:13:00,11:13:00,38174,1,0,0,0.0000
110,11:26:00,11:26:00,40570,2,0,0,3.5881
111,11:25:00,11:25:00,38174,1,0,0,0.0000
111,11:38:00,11:38:00,40570,2,0,0,3.5881
112,11:36:00,11:36:00,38174,1,0,0,0.0000
112,11:49:00,11:49:00,40570,2,0,0,3.5881
113,11:46:00,11:46:00,38174,1,0,0,0.0000
113,11:59:00,11:59:00,40570,2,0,0,3.5881
114,11:56:00,11:56:00,38174,1,0,0,0.0000
114,12:09:00,12:09:00,40570,2,0,0,3.5881
115,12:09:00,12:09:00,38174,1,0,0,0.0000
115,12:22:00,12:22:00,40570,2,0,0,3.5881
116,12:19:00,12:19:00,38174,1,0,0,0.0000
116,12:32:00,12:32:00,40570,2,0,0,3.5881
117,12:31:00,12:31:00,38174,1,0,0,0.0000
117,12:44:00,12:44:00,40570,2,0,0,3.5881
118,12:41:00,12:41:00,38174,1,0,0,0.0000
118,12:54:00,12:54:00,40570,2,0,0,3.5881
119,12:56:00,12:56:00,38174,1,0,0,0.0000
119,13:09:00,13:09:00,40570,2,0,0,3.5881
120,13:08:00,13:08:00,38174,1,0,0,0.0000
120,13:21:00,13:21:00,40570,2,0,0,3.5881
121,13:23:00,13:23:00,38174,1,0,0,0.0000
121,13:36:00,13:36:00,40570,2,0,0,3.5881
122,13:38:00,13:38:00,38174,1,0,0,0.0000
122,13:51:00,13:51:00,40570,2,0,0,3.5881
123,13:53:00,13:53:00,38174,1,0,0,0.0000
123,14:06:00,14:06:00,40570,2,0,0,3.5881
124,14:15:00,14:15:00,38174,1,0,0,0.0000
124,14:28:00,14:28:00,40570,2,0,0,3.5881
125,09:30:00,09:30:00,63,1,0,0,0.0000
125,09:41:00,09:41:00,38174,2,0,0,3.1081
125,09:54:00,09:54:00,40570,3,0,0,6.6962
126,09:45:00,09:45:00,63,1,0,0,0.0000
126,09:56:00,09:56:00,38174,2,0,0,3.1081
126,10:09:00,10:09:00,40570,3,0,0,6.6962
127,10:00:00,10:00:00,63,1,0,0,0.0000
127,10:11:00,10:11:00,38174,2,0,0,3.1081
127,10:24:00,10:24:00,40570,3,0,0,6.6962
128,10:08:00,10:08:00,63,1,0,0,0.0000
128,10:19:00,10:19:00,38174,2,0,0,3.1081
128,10:32:00,10:32:00,40570,3,0,0,6.6962
129,10:20:00,10:20:00,63,1,0,0,0.0000
129,10:31:00,10:31:00,38174,2,0,0,3.1081
129,10:44:00,10:44:00,40570,3,0,0,6.6962
130,10:40:00,10:40:00,63,1,0,0,0.0000
130,10:51:00,10:51:00,38174,2,0,0,3.1081
130,11:04:00,11:04:00,40570,3,0,0,6.6962
131,05:19:00,05:19:00,67,1,0,0,0.0000
131,05:23:00,05:23:00,39472,2,0,0,2.4222
131,05:31:00,05:31:00,35,3,0,0,7.3699
131,05:38:00,05:38:00,34,4,0,0,11.5784
131,05:42:00,05:42:00,96,5,0,0,14.3161
131,05:45:00,05:45:00,20,6,0,0,16.1373
131,05:51:00,05:51:00,147,7,0,0,20.2576
131,05:56:00,05:56:00,69,8,0,0,22.5720
131,06:00:00,06:00:00,98,9,0,0,24.4920
131,06:03:00,06:03:00,39635,10,0,0,25.6345
131,06:07:00,06:07:00,72,11,0,0,28.5491
131,06:13:00,06:13:00,38081,12,0,0,31.4549
131,06:16:00,06:16:00,89,13,0,0,32.3441
131,06:20:00,06:20:00,150,14,0,0,33.4888
131,06:22:00,06:22:00,153,15,0,0,34.4464
131,06:25:00,06:25:00,152,16,0,0,35.3068
131,06:28:00,06:28:00,14,17,0,0,35.9706
131,06:31:00,06:31:00,50,18,0,0,36.5735
131,06:34:00,06:34:00,19,19,0,0,37.1725
131,06:42:00,06:42:00,106,20,0,0,40.9758
131,06:59:00,06:59:00,63,21,0,0,48.7640
132,06:19:00,06:19:00,67,1,0,0,0.0000
132,06:23:00,06:23:00,39472,2,0,0,2.4222
132,06:31:00,06:31:00,35,3,0,0,7.3699
132,06:38:00,06:38:00,34,4,0,0,11.5784
132,06:42:00,06:42:00,96,5,0,0,14.3161
132,06:45:00,06:45:00,20,6,0,0,16.1373
132,06:51:00,06:51:00,147,7,0,0,20.2576
132,06:56:00,06:56:00,69,8,0,0,22.5720
132,07:00:00,07:00:00,98,9,0,0,24.4920
132,07:03:00,07:03:00,39635,10,0,0,25.6345
132,07:07:00,07:07:00,72,11,0,0,28.5491
132,07:13:00,07:13:00,38081,12,0,0,31.4549
132,07:16:00,07:16:00,89,13,0,0,32.3441
132,07:20:00,07:20:00,150,14,0,0,33.4888
132,07:22:00,07:22:00,153,15,0,0,34.4464
132,07:25:00,07:25:00,152,16,0,0,35.3068
132,07:28:00,07:28:00,14,17,0,0,35.9706
132,07:31:00,07:31:00,50,18,0,0,36.5735
132,07:34:00,07:34:00,19,19,0,0,37.1725
132,07:42:00,07:42:00,106,20,0,0,40.9758
132,07:59:00,07:59:00,63,21,0,0,48.7640
133,07:19:00,07:19:00,67,1,0,0,0.0000
133,07:23:00,07:23:00,39472,2,0,0,2.4222
133,07:31:00,07:31:00,35,3,0,0,7.3699
133,07:38:00,07:38:00,34,4,0,0,11.5784
133,07:42:00,07:42:00,96,5,0,0,14.3161
133,07:45:00,07:45:00,20,6,0,0,16.1373
133,07:51:00,07:51:00,147,7,0,0,20.2576
133,07:56:00,07:56:00,69,8,0,0,22.5720
133,08:00:00,08:00:00,98,9,0,0,24.4920
133,08:03:00,08:03:00,39635,10,0,0,25.6345
133,08:07:00,08:07:00,72,11,0,0,28.5491
133,08:13:00,08:13:00,38081,12,0,0,31.4549
133,08:16:00,08:16:00,89,13,0,0,32.3441
133,08:20:00,08:20:00,150,14,0,0,33.4888
133,08:22:00,08:22:00,153,15,0,0,34.4464
133,08:25:00,08:25:00,152,16,0,0,35.3068
133,08:28:00,08:28:00,14,17,0,0,35.9706
133,08:31:00,08:31:00,50,18,0,0,36.5735
133,08:34:00,08:34:00,19,19,0,0,37.1725
133,08:42:00,08:42:00,106,20,0,0,40.9758
133,08:59:00,08:59:00,63,21,0,0,48.7640
134,06:42:00,06:42:00,67,1,0,0,0.0000
134,06:46:00,06:46:00,39472,2,0,0,2.4222
134,06:54:00,06:54:00,35,3,0,0,7.3699
134,07:01:00,07:01:00,34,4,0,0,11.5784
134,07:05:00,07:05:00,96,5,0,0,14.3161
134,07:09:00,07:09:00,20,6,0,0,16.1373
134,07:15:00,07:15:00,147,7,0,0,20.2576
134,07:20:00,07:20:00,69,8,0,0,22.5720
134,07:24:00,07:24:00,98,9,0,0,24.4920
134,07:27:00,07:27:00,39635,10,0,0,25.6345
134,07:31:00,07:31:00,72,11,0,0,28.5491
134,07:38:00,07:38:00,38081,12,0,0,31.4549
134,07:44:00,07:44:00,153,13,0,0,34.4464
134,07:49:00,07:49:00,14,14,0,0,35.9710
134,08:00:00,08:00:00,106,15,0,0,40.9862
134,08:17:00,08:17:00,63,16,0,0,48.7845
135,06:06:00,06:06:00,67,1,0,0,0.0000
135,06:10:00,06:10:00,39472,2,0,0,2.4222
135,06:18:00,06:18:00,35,3,0,0,7.3699
135,06:25:00,06:25:00,34,4,0,0,11.5784
135,06:30:00,06:30:00,96,5,0,0,14.3161
135,06:33:00,06:33:00,20,6,0,0,16.1373
135,06:39:00,06:39:00,147,7,0,0,20.2576
135,06:44:00,06:44:00,69,8,0,0,22.5720
135,06:49:00,06:49:00,98,9,0,0,24.4920
135,06:52:00,06:52:00,39635,10,0,0,25.6345
135,06:56:00,06:56:00,72,11,0,0,28.5491
135,07:03:00,07:03:00,38081,12,0,0,31.4549
135,07:08:00,07:08:00,153,13,0,0,34.4464
135,07:11:00,07:11:00,152,14,0,0,35.3068
135,07:15:00,07:15:00,14,15,0,0,35.9706
135,07:25:00,07:25:00,106,16,0,0,40.9858
135,07:42:00,07:42:00,63,17,0,0,48.7841
136,05:05:00,05:05:00,54,1,0,0,0.0000
136,05:16:00,05:16:00,93,2,0,0,7.3807
136,05:21:00,05:21:00,101,3,0,0,9.5714
136,05:26:00,05:26:00,67,4,0,0,12.0591
136,05:30:00,05:30:00,39472,5,0,0,14.4854
136,05:39:00,05:39:00,35,6,0,0,19.4331
136,05:45:00,05:45:00,34,7,0,0,23.6417
136,05:49:00,05:49:00,96,8,0,0,26.3794
136,05:53:00,05:53:00,20,9,0,0,28.2006
136,05:59:00,05:59:00,147,10,0,0,32.3208
136,06:04:00,06:04:00,69,11,0,0,34.6352
136,06:08:00,06:08:00,98,12,0,0,36.5553
136,06:11:00,06:11:00,39635,13,0,0,37.6977
136,06:15:00,06:15:00,72,14,0,0,40.6123
136,06:21:00,06:21:00,38081,15,0,0,43.5182
136,06:25:00,06:25:00,95,16,0,0,45.0405
136,06:28:00,06:28:00,153,17,0,0,46.4277
136,06:33:00,06:33:00,14,18,0,0,47.9523
136,06:42:00,06:42:00,106,19,0,0,52.9674
136,07:01:00,07:01:00,63,20,0,0,60.7657
137,07:19:00,07:19:00,67,1,0,0,0.0000
137,07:23:00,07:23:00,39472,2,0,0,2.4222
137,07:31:00,07:31:00,35,3,0,0,7.3699
137,07:38:00,07:38:00,34,4,0,0,11.5784
137,07:42:00,07:42:00,96,5,0,0,14.3161
137,07:46:00,07:46:00,20,6,0,0,16.1373
137,07:52:00,07:52:00,147,7,0,0,20.2576
137,07:56:00,07:56:00,69,8,0,0,22.5720
137,08:01:00,08:01:00,98,9,0,0,24.4920
137,08:04:00,08:04:00,39635,10,0,0,25.6345
137,08:08:00,08:08:00,72,11,0,0,28.5491
137,08:14:00,08:14:00,38081,12,0,0,31.4549
137,08:17:00,08:17:00,89,13,0,0,32.3441
137,08:21:00,08:21:00,150,14,0,0,33.4888
137,08:23:00,08:23:00,153,15,0,0,34.4464
137,08:26:00,08:26:00,152,16,0,0,35.3068
137,08:30:00,08:30:00,14,17,0,0,35.9706
137,08:33:00,08:33:00,50,18,0,0,36.5735
137,08:36:00,08:36:00,19,19,0,0,37.1725
137,08:44:00,08:44:00,106,20,0,0,40.9758
137,09:02:00,09:02:00,63,21,0,0,48.7640
138,08:24:00,08:24:00,54,1,0,0,0.0000
138,08:35:00,08:35:00,93,2,0,0,7.3807
138,08:40:00,08:40:00,101,3,0,0,9.5714
138,08:45:00,08:45:00,67,4,0,0,12.0591
138,08:49:00,08:49:00,39472,5,0,0,14.4854
138,08:58:00,08:58:00,35,6,0,0,19.4331
138,09:04:00,09:04:00,34,7,0,0,23.6417
138,09:09:00,09:09:00,96,8,0,0,26.3794
138,09:12:00,09:12:00,20,9,0,0,28.2006
138,09:19:00,09:19:00,147,10,0,0,32.3208
138,09:23:00,09:23:00,69,11,0,0,34.6352
138,09:28:00,09:28:00,98,12,0,0,36.5553
138,09:31:00,09:31:00,39635,13,0,0,37.6977
138,09:34:00,09:34:00,72,14,0,0,40.6123
138,09:41:00,09:41:00,38081,15,0,0,43.5182
138,09:44:00,09:44:00,89,16,0,0,44.4074
138,09:46:00,09:46:00,95,17,0,0,45.0405
138,09:48:00,09:48:00,150,18,0,0,45.5521
138,09:51:00,09:51:00,153,19,0,0,46.5097
138,09:54:00,09:54:00,152,20,0,0,47.3701
138,09:57:00,09:57:00,14,21,0,0,48.0339
138,09:59:00,09:59:00,50,22,0,0,48.6367
138,10:02:00,10:02:00,19,23,0,0,49.2358
138,10:05:00,10:05:00,154,24,0,0,49.9347
138,10:12:00,10:12:00,106,25,0,0,53.0491
138,10:30:00,10:30:00,63,26,0,0,60.8473
139,05:19:00,05:19:00,67,1,0,0,0.0000
139,05:23:00,05:23:00,39472,2,0,0,2.4222
139,05:31:00,05:31:00,35,3,0,0,7.3699
139,05:38:00,05:38:00,34,4,0,0,11.5784
139,05:42:00,05:42:00,96,5,0,0,14.3161
139,05:45:00,05:45:00,20,6,0,0,16.1373
139,05:51:00,05:51:00,147,7,0,0,20.2576
139,05:56:00,05:56:00,69,8,0,0,22.5720
139,06:00:00,06:00:00,98,9,0,0,24.4920
139,06:03:00,06:03:00,39635,10,0,0,25.6345
139,06:07:00,06:07:00,72,11,0,0,28.5491
139,06:13:00,06:13:00,38081,12,0,0,31.4549
139,06:16:00,06:16:00,89,13,0,0,32.3441
139,06:20:00,06:20:00,150,14,0,0,33.4888
139,06:22:00,06:22:00,153,15,0,0,34.4464
139,06:25:00,06:25:00,152,16,0,0,35.3068
139,06:28:00,06:28:00,14,17,0,0,35.9706
139,06:31:00,06:31:00,50,18,0,0,36.5735
139,06:34:00,06:34:00,19,19,0,0,37.1725
139,06:42:00,06:42:00,106,20,0,0,40.9758
139,06:59:00,06:59:00,63,21,0,0,48.7640
140,06:19:00,06:19:00,67,1,0,0,0.0000
140,06:23:00,06:23:00,39472,2,0,0,2.4222
140,06:31:00,06:31:00,35,3,0,0,7.3699
140,06:38:00,06:38:00,34,4,0,0,11.5784
140,06:42:00,06:42:00,96,5,0,0,14.3161
140,06:45:00,06:45:00,20,6,0,0,16.1373
140,06:51:00,06:51:00,147,7,0,0,20.2576
140,06:56:00,06:56:00,69,8,0,0,22.5720
140,07:00:00,07:00:00,98,9,0,0,24.4920
140,07:03:00,07:03:00,39635,10,0,0,25.6345
140,07:07:00,07:07:00,72,11,0,0,28.5491
140,07:13:00,07:13:00,38081,12,0,0,31.4549
140,07:16:00,07:16:00,89,13,0,0,32.3441
140,07:20:00,07:20:00,150,14,0,0,33.4888
140,07:22:00,07:22:00,153,15,0,0,34.4464
140,07:25:00,07:25:00,152,16,0,0,35.3068
140,07:28:00,07:28:00,14,17,0,0,35.9706
140,07:31:00,07:31:00,50,18,0,0,36.5735
140,07:34:00,07:34:00,19,19,0,0,37.1725
140,07:42:00,07:42:00,106,20,0,0,40.9758
140,07:59:00,07:59:00,63,21,0,0,48.7640
141,07:19:00,07:19:00,67,1,0,0,0.0000
141,07:23:00,07:23:00,39472,2,0,0,2.4222
141,07:31:00,07:31:00,35,3,0,0,7.3699
141,07:38:00,07:38:00,34,4,0,0,11.5784
141,07:42:00,07:42:00,96,5,0,0,14.3161
141,07:45:00,07:45:00,20,6,0,0,16.1373
141,07:51:00,07:51:00,147,7,0,0,20.2576
141,07:56:00,07:56:00,69,8,0,0,22.5720
141,08:00:00,08:00:00,98,9,0,0,24.4920
141,08:03:00,08:03:00,39635,10,0,0,25.6345
141,08:07:00,08:07:00,72,11,0,0,28.5491
141,08:13:00,08:13:00,38081,12,0,0,31.4549
141,08:16:00,08:16:00,89,13,0,0,32.3441
141,08:20:00,08:20:00,150,14,0,0,33.4888
141,08:22:00,08:22:00,153,15,0,0,34.4464
141,08:25:00,08:25:00,152,16,0,0,35.3068
141,08:28:00,08:28:00,14,17,0,0,35.9706
141,08:31:00,08:31:00,50,18,0,0,36.5735
141,08:34:00,08:34:00,19,19,0,0,37.1725
141,08:42:00,08:42:00,106,20,0,0,40.9758
141,08:59:00,08:59:00,63,21,0,0,48.7640
142,15:55:00,15:55:00,63,1,0,0,0.0000
142,16:12:00,16:12:00,106,2,0,0,7.7884
142,16:19:00,16:19:00,19,3,0,0,11.5917
142,16:21:00,16:21:00,50,4,0,0,12.1907
142,16:25:00,16:25:00,14,5,0,0,12.7936
142,16:28:00,16:28:00,152,6,0,0,13.4574
142,16:30:00,16:30:00,153,7,0,0,14.3178
142,16:33:00,16:33:00,150,8,0,0,15.2754
142,16:36:00,16:36:00,89,9,0,0,16.4201
142,16:39:00,16:39:00,38081,10,0,0,17.3093
142,16:45:00,16:45:00,72,11,0,0,20.2150
142,16:48:00,16:48:00,39635,12,0,0,22.0023
142,16:52:00,16:52:00,98,13,0,0,23.1447
142,16:56:00,16:56:00,69,14,0,0,25.0648
142,17:00:00,17:00:00,147,15,0,0,27.3792
142,17:06:00,17:06:00,20,16,0,0,31.4866
142,17:09:00,17:09:00,96,17,0,0,33.3206
142,17:14:00,17:14:00,34,18,0,0,36.0578
142,17:22:00,17:22:00,35,19,0,0,40.2659
142,17:29:00,17:29:00,39472,20,0,0,45.2136
142,17:34:00,17:34:00,67,21,0,0,47.6280
143,17:10:00,17:10:00,63,1,0,0,0.0000
143,17:27:00,17:27:00,106,2,0,0,7.7884
143,17:34:00,17:34:00,19,3,0,0,11.5917
143,17:36:00,17:36:00,50,4,0,0,12.1907
143,17:40:00,17:40:00,14,5,0,0,12.7936
143,17:43:00,17:43:00,152,6,0,0,13.4574
143,17:45:00,17:45:00,153,7,0,0,14.3178
143,17:48:00,17:48:00,150,8,0,0,15.2754
143,17:51:00,17:51:00,89,9,0,0,16.4201
143,17:54:00,17:54:00,38081,10,0,0,17.3093
143,18:00:00,18:00:00,72,11,0,0,20.2150
143,18:03:00,18:03:00,39635,12,0,0,22.0023
143,18:07:00,18:07:00,98,13,0,0,23.1447
143,18:11:00,18:11:00,69,14,0,0,25.0648
143,18:14:00,18:14:00,147,15,0,0,27.3792
143,18:21:00,18:21:00,20,16,0,0,31.4866
143,18:24:00,18:24:00,96,17,0,0,33.3206
143,18:29:00,18:29:00,34,18,0,0,36.0578
143,18:37:00,18:37:00,35,19,0,0,40.2659
143,18:44:00,18:44:00,39472,20,0,0,45.2136
143,18:49:00,18:49:00,67,21,0,0,47.6280
144,18:00:00,18:00:00,63,1,0,0,0.0000
144,18:17:00,18:17:00,106,2,0,0,7.7884
144,18:24:00,18:24:00,19,3,0,0,11.5917
144,18:26:00,18:26:00,50,4,0,0,12.1907
144,18:30:00,18:30:00,14,5,0,0,12.7936
144,18:33:00,18:33:00,152,6,0,0,13.4574
144,18:35:00,18:35:00,153,7,0,0,14.3178
144,18:38:00,18:38:00,150,8,0,0,15.2754
144,18:41:00,18:41:00,89,9,0,0,16.4201
144,18:44:00,18:44:00,38081,10,0,0,17.3093
144,18:50:00,18:50:00,72,11,0,0,20.2150
144,18:53:00,18:53:00,39635,12,0,0,22.0023
144,18:57:00,18:57:00,98,13,0,0,23.1447
144,19:01:00,19:01:00,69,14,0,0,25.0648
144,19:05:00,19:05:00,147,15,0,0,27.3792
144,19:11:00,19:11:00,20,16,0,0,31.4866
144,19:14:00,19:14:00,96,17,0,0,33.3206
144,19:19:00,19:19:00,34,18,0,0,36.0578
144,19:27:00,19:27:00,35,19,0,0,40.2659
144,19:34:00,19:34:00,39472,20,0,0,45.2136
144,19:39:00,19:39:00,67,21,0,0,47.6280
145,17:50:00,17:50:00,63,1,0,0,0.0000
145,18:07:00,18:07:00,106,2,0,0,7.7884
145,18:16:00,18:16:00,14,3,0,0,12.8136
145,18:19:00,18:19:00,152,4,0,0,13.4775
145,18:22:00,18:22:00,153,5,0,0,14.3379
145,18:30:00,18:30:00,38081,6,0,0,17.3294
145,18:36:00,18:36:00,72,7,0,0,20.2350
145,18:39:00,18:39:00,39635,8,0,0,22.0223
145,18:43:00,18:43:00,98,9,0,0,23.1648
145,18:47:00,18:47:00,69,10,0,0,25.0848
145,18:51:00,18:51:00,147,11,0,0,27.3992
145,18:58:00,18:58:00,20,12,0,0,31.5066
145,19:01:00,19:01:00,96,13,0,0,33.3407
145,19:10:00,19:10:00,34,14,0,0,36.0778
145,19:19:00,19:19:00,35,15,0,0,40.2860
146,17:12:00,17:12:00,63,1,0,0,0.0000
146,17:28:00,17:28:00,106,2,0,0,7.7884
146,17:37:00,17:37:00,14,3,0,0,12.8136
146,17:42:00,17:42:00,153,4,0,0,14.3381
146,17:48:00,17:48:00,38081,5,0,0,17.3297
146,17:54:00,17:54:00,72,6,0,0,20.2354
146,17:58:00,17:58:00,39635,7,0,0,22.0227
146,18:00:00,18:00:00,98,8,0,0,23.1652
146,18:05:00,18:05:00,69,9,0,0,25.0852
146,18:09:00,18:09:00,147,10,0,0,27.3996
146,18:16:00,18:16:00,20,11,0,0,31.5070
146,18:20:00,18:20:00,96,12,0,0,33.3411
146,18:25:00,18:25:00,34,13,0,0,36.0782
146,18:33:00,18:33:00,35,14,0,0,40.2864
146,18:40:00,18:40:00,39472,15,0,0,45.2341
146,18:45:00,18:45:00,67,16,0,0,47.6485
146,18:50:00,18:50:00,101,17,0,0,50.1205
146,18:55:00,18:55:00,93,18,0,0,52.3356
147,15:34:00,15:34:00,63,1,0,0,0.0000
147,15:51:00,15:51:00,106,2,0,0,7.7884
147,15:58:00,15:58:00,19,3,0,0,11.5917
147,16:00:00,16:00:00,50,4,0,0,12.1907
147,16:04:00,16:04:00,14,5,0,0,12.7936
147,16:07:00,16:07:00,152,6,0,0,13.4574
147,16:09:00,16:09:00,153,7,0,0,14.3178
147,16:12:00,16:12:00,150,8,0,0,15.2754
147,16:15:00,16:15:00,89,9,0,0,16.4201
147,16:18:00,16:18:00,38081,10,0,0,17.3093
147,16:24:00,16:24:00,72,11,0,0,20.2150
147,16:27:00,16:27:00,39635,12,0,0,22.0023
147,16:31:00,16:31:00,98,13,0,0,23.1447
147,16:35:00,16:35:00,69,14,0,0,25.0648
147,16:39:00,16:39:00,147,15,0,0,27.3792
147,16:45:00,16:45:00,20,16,0,0,31.4866
147,16:48:00,16:48:00,96,17,0,0,33.3206
147,16:53:00,16:53:00,34,18,0,0,36.0578
148,18:33:00,18:33:00,63,1,0,0,0.0000
148,18:50:00,18:50:00,106,2,0,0,7.7884
148,18:57:00,18:57:00,19,3,0,0,11.5917
148,18:59:00,18:59:00,50,4,0,0,12.1907
148,19:03:00,19:03:00,14,5,0,0,12.7936
148,19:06:00,19:06:00,152,6,0,0,13.4574
148,19:09:00,19:09:00,153,7,0,0,14.3178
148,19:12:00,19:12:00,150,8,0,0,15.2754
148,19:15:00,19:15:00,89,9,0,0,16.4201
148,19:18:00,19:18:00,38081,10,0,0,17.3093
148,19:24:00,19:24:00,72,11,0,0,20.2150
148,19:27:00,19:27:00,39635,12,0,0,22.0023
148,19:31:00,19:31:00,98,13,0,0,23.1447
148,19:35:00,19:35:00,69,14,0,0,25.0648
148,19:39:00,19:39:00,147,15,0,0,27.3792
148,19:46:00,19:46:00,20,16,0,0,31.4866
148,19:49:00,19:49:00,96,17,0,0,33.3206
148,19:55:00,19:55:00,34,18,0,0,36.0578
148,20:02:00,20:02:00,35,19,0,0,40.2659
148,20:10:00,20:10:00,39472,20,0,0,45.2136
148,20:14:00,20:14:00,67,21,0,0,47.6280
149,13:58:00,13:58:00,63,1,0,0,0.0000
149,14:16:00,14:16:00,106,2,0,0,7.7884
149,14:23:00,14:23:00,154,3,0,0,10.8928
149,14:25:00,14:25:00,19,4,0,0,11.5917
149,14:28:00,14:28:00,50,5,0,0,12.1907
149,14:31:00,14:31:00,14,6,0,0,12.7936
149,14:34:00,14:34:00,152,7,0,0,13.4574
149,14:36:00,14:36:00,153,8,0,0,14.3178
149,14:39:00,14:39:00,150,9,0,0,15.2754
149,14:41:00,14:41:00,95,10,0,0,15.7869
149,14:44:00,14:44:00,89,11,0,0,16.4201
149,14:47:00,14:47:00,38081,12,0,0,17.3093
149,14:53:00,14:53:00,72,13,0,0,20.2150
149,14:56:00,14:56:00,39635,14,0,0,22.0023
149,15:00:00,15:00:00,98,15,0,0,23.1447
149,15:04:00,15:04:00,69,16,0,0,25.0648
149,15:08:00,15:08:00,147,17,0,0,27.3792
149,15:14:00,15:14:00,20,18,0,0,31.4866
149,15:17:00,15:17:00,96,19,0,0,33.3206
149,15:22:00,15:22:00,34,20,0,0,36.0578
149,15:29:00,15:29:00,35,21,0,0,40.2659
150,16:32:00,16:32:00,63,1,0,0,0.0000
150,16:49:00,16:49:00,106,2,0,0,7.7884
150,16:56:00,16:56:00,19,3,0,0,11.5917
150,16:58:00,16:58:00,50,4,0,0,12.1907
150,17:02:00,17:02:00,14,5,0,0,12.7936
150,17:05:00,17:05:00,152,6,0,0,13.4574
150,17:08:00,17:08:00,153,7,0,0,14.3178
150,17:11:00,17:11:00,150,8,0,0,15.2754
150,17:14:00,17:14:00,89,9,0,0,16.4201
150,17:17:00,17:17:00,38081,10,0,0,17.3093
150,17:23:00,17:23:00,72,11,0,0,20.2150
150,17:27:00,17:27:00,39635,12,0,0,22.0023
150,17:30:00,17:30:00,98,13,0,0,23.1447
150,17:35:00,17:35:00,69,14,0,0,25.0648
150,17:39:00,17:39:00,147,15,0,0,27.3792
150,17:46:00,17:46:00,20,16,0,0,31.4866
150,17:50:00,17:50:00,96,17,0,0,33.3206
150,17:55:00,17:55:00,34,18,0,0,36.0578
150,18:02:00,18:02:00,35,19,0,0,40.2659
150,18:10:00,18:10:00,39472,20,0,0,45.2136
150,18:16:00,18:16:00,67,21,0,0,47.6280
150,18:21:00,18:21:00,101,22,0,0,50.1000
150,18:26:00,18:26:00,93,23,0,0,52.3152
